estacion,provincia,altura,numero,NroOACI,LAT_decimal,LON_decimal,mes_txt,prec_sup_1mm,humedad,nubosidad,prec_mm,temp,temp_max,temp_min,viento
NUEVE DE JULIO,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Ago,3.2,71.0,3.7,39.9,10.6,17.5,5.5,9.8
NUEVE DE JULIO,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Sep,5.1,67.6,3.6,63.7,13.1,19.7,7.5,10.6
NUEVE DE JULIO,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Oct,8.3,69.8,3.8,114.6,16.2,22.5,10.4,9.7
NUEVE DE JULIO,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Nov,7.4,64.9,3.5,99.6,19.4,26.5,13.1,10.5
NUEVE DE JULIO,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Dic,7.5,62.6,3.2,109.2,22.3,29.5,15.4,9.4
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,Ene,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,Feb,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,Mar,S/D,81.3,3.4,S/D,23.3,30.2,18.5,S/D
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,Abr,8.5,82.4,3.3,215.2,20.7,27.1,15.9,S/D
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,May,8.7,84.6,3.8,143.4,16.9,23.0,12.7,S/D
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,Jun,8.0,83.6,3.9,153.3,15.7,21.5,11.5,S/D
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,Jul,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,Ago,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,Sep,9.5,76.4,3.7,157.7,18.8,25.3,13.4,S/D
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,Oct,S/D,77.4,4.0,S/D,21.1,27.9,16.1,S/D
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,Nov,8.5,74.7,3.3,184.0,22.9,29.7,17.1,S/D
OBERA,MISIONES,303.0,87187.0,SATO,-27.483333333333334,-55.11666666666667,Dic,S/D,75.9,3.5,S/D,24.7,31.6,19.3,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Ene,7.1,65.9,3.7,111.8,21.7,29.0,14.1,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Feb,6.0,71.3,3.7,98.2,20.3,27.5,13.5,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Mar,6.7,77.2,3.7,108.1,18.1,25.0,11.8,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Abr,6.0,78.7,3.8,92.1,13.9,20.9,8.3,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,May,4.2,81.9,4.4,56.7,10.5,16.8,5.5,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Jun,3.5,82.0,4.4,38.5,7.5,13.5,2.4,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Jul,4.0,81.3,4.5,37.5,6.5,12.8,1.6,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Ago,3.5,77.6,4.2,50.0,8.4,15.5,3.1,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Sep,4.7,76.6,4.3,56.1,10.7,17.5,4.7,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Oct,7.1,76.3,4.4,91.4,13.9,20.4,7.6,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Nov,7.4,71.5,4.1,88.9,17.1,24.0,10.1,S/D
OLAVARRIA AERO,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Dic,6.0,64.9,3.7,84.0,20.3,27.7,12.5,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,Ene,10.5,76.5,5.2,198.4,26.4,32.8,21.6,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,Feb,10.1,79.3,5.4,185.9,25.4,31.4,21.2,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,Mar,10.7,82.8,5.7,157.8,23.9,29.4,20.3,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,Abr,7.8,84.3,5.7,59.5,21.3,26.5,17.9,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,May,3.8,83.6,5.6,22.6,18.1,23.4,14.5,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,Jun,1.4,81.0,5.0,7.1,15.6,21.6,11.3,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,Jul,1.0,73.8,4.0,3.0,14.9,22.4,9.6,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,Ago,0.7,63.3,3.2,3.5,17.6,26.2,11.1,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,Sep,1.7,55.7,3.7,16.3,21.0,29.4,14.2,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,Oct,5.0,61.1,4.8,58.9,24.5,31.8,18.4,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,Nov,6.9,66.7,5.0,97.3,25.5,32.4,19.7,S/D
ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,Dic,9.4,71.5,5.1,157.3,26.4,33.2,21.2,S/D
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,Ene,6.7,66.3,3.0,112.2,25.0,31.2,19.4,11.9
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,Feb,6.9,71.5,3.2,128.3,23.6,29.7,18.6,11.2
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,Mar,6.4,73.9,3.0,147.6,21.8,27.9,16.9,9.8
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,Abr,7.2,77.1,3.4,136.6,18.3,24.0,13.8,10.1
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,May,4.5,79.5,3.9,63.5,15.0,20.3,11.0,10.4
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,Jun,3.1,79.6,4.0,36.7,12.2,17.3,8.3,10.9
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,Jul,2.9,75.4,3.6,30.8,11.4,16.9,7.2,11.4
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,Ago,3.2,70.2,3.2,38.4,13.3,19.6,8.4,13.1
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,Sep,4.6,67.7,3.3,54.0,15.5,21.8,10.2,13.8
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,Oct,7.3,69.5,3.6,131.1,18.6,24.6,13.3,14.7
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,Nov,6.7,65.3,3.1,123.6,21.5,27.6,15.7,13.5
PARANA AERO,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,Dic,7.4,64.9,3.1,152.0,23.8,29.8,18.0,12.5
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,Ene,6.9,69.7,3.7,143.9,26.0,32.2,20.6,16.5
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,Feb,7.0,72.5,3.7,144.4,25.1,31.1,20.0,15.8
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,Mar,6.7,74.6,3.5,148.9,23.4,29.5,18.4,15.5
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,Abr,7.4,77.5,3.6,180.4,20.1,26.0,15.4,14.9
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,May,7.1,81.5,4.0,125.4,16.4,21.8,12.1,14.7
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,Jun,6.0,82.6,4.3,88.9,14.2,19.6,10.1,14.5
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,Jul,5.4,79.7,4.0,68.2,13.4,19.0,9.0,15.4
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,Ago,4.6,74.9,3.7,57.0,15.4,21.8,10.3,17.9
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,Sep,6.3,73.2,4.0,91.7,17.2,23.2,12.2,19.3
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,Oct,8.8,73.5,4.0,173.0,20.2,25.8,15.2,19.7
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,Nov,6.5,68.4,3.4,134.2,22.6,28.6,16.9,17.7
PASO DE LOS LIBRES AERO,CORRIENTES,70.0,87289.0,SARL,-29.683333333333334,-57.13333333333333,Dic,7.4,68.1,3.6,161.7,24.9,31.0,19.2,15.9
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Ene,7.5,68.0,3.4,116.0,23.0,29.8,16.2,S/D
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Feb,6.3,73.0,3.3,91.3,21.6,28.5,15.1,S/D
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Mar,7.2,75.8,3.3,128.6,19.4,26.5,13.3,S/D
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Abr,6.4,77.7,3.6,91.2,15.5,22.3,10.0,S/D
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,May,4.3,81.0,4.1,55.3,11.9,18.2,7.1,S/D
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Jun,3.4,80.4,4.2,25.1,8.8,14.9,4.0,S/D
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Jul,3.3,78.5,4.2,23.8,7.8,14.2,3.0,S/D
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Ago,3.2,73.8,3.8,32.0,9.9,17.0,4.3,S/D
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Sep,4.7,70.8,3.8,57.3,12.5,19.3,6.5,S/D
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Oct,8.1,72.9,4.1,109.0,15.7,22.1,9.9,S/D
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Nov,6.9,68.5,3.6,102.1,19.0,25.8,12.7,S/D
PEHUAJO AERO,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Dic,7.3,65.6,3.3,109.0,21.9,28.8,14.9,S/D
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,Ene,S/D,47.6,3.8,S/D,15.4,21.5,9.5,35.4
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,Feb,S/D,50.7,3.9,S/D,15.0,21.3,9.0,30.0
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,Mar,S/D,56.8,3.8,S/D,12.2,18.2,6.8,26.8
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,Abr,S/D,64.4,3.8,S/D,8.6,14.4,3.6,23.8
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,May,S/D,73.4,4.4,S/D,5.1,9.9,0.6,19.9
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,Jun,S/D,76.8,4.3,S/D,2.3,S/D,-2.2,21.6
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,Jul,S/D,S/D,4.2,S/D,1.7,6.4,-2.8,20.0
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,Ago,S/D,70.4,4.0,S/D,3.6,8.8,-0.9,22.4
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,Sep,S/D,63.0,4.0,S/D,6.1,11.7,0.9,24.4
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,Oct,S/D,53.5,3.9,S/D,9.2,15.0,3.4,28.1
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,Nov,S/D,50.5,4.1,S/D,11.8,17.6,6.1,34.1
PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,Dic,S/D,47.1,4.2,S/D,14.1,19.6,8.2,36.5
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Ene,6.9,60.3,3.5,81.2,21.5,28.9,14.3,S/D
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Feb,6.0,65.0,3.4,101.2,20.2,27.6,13.3,S/D
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Mar,6.5,71.2,3.5,95.8,17.9,24.8,11.6,S/D
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Abr,5.0,73.5,3.8,72.3,13.5,20.1,8.0,S/D
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,May,4.3,78.9,4.6,43.1,9.9,15.8,5.1,S/D
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Jun,3.3,77.8,4.7,24.5,7.0,12.7,2.1,S/D
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Jul,3.6,76.1,4.6,31.5,6.1,11.8,1.2,S/D
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Ago,3.7,70.0,4.3,34.4,8.1,14.6,2.6,S/D
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Sep,5.4,68.4,4.2,59.7,10.4,17.0,4.3,S/D
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Oct,7.4,68.3,4.2,94.0,13.5,19.9,7.3,S/D
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Nov,7.3,62.9,3.8,93.4,17.0,24.0,10.0,S/D
PIGUE AERO,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Dic,6.8,57.1,3.6,87.3,20.3,27.8,12.7,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Ene,7.9,69.7,3.4,112.5,23.7,30.1,18.0,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Feb,7.5,75.5,3.5,112.1,22.1,28.3,17.0,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Mar,6.9,76.5,3.4,97.5,20.6,27.0,15.5,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Abr,5.2,74.8,3.7,64.9,17.3,24.0,12.3,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,May,2.9,76.0,4.2,23.9,13.7,20.2,8.9,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Jun,1.1,73.1,3.7,7.0,10.6,17.6,5.3,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Jul,1.0,67.2,3.4,6.1,9.6,17.1,4.2,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Ago,0.9,59.5,3.0,8.1,12.0,20.2,5.7,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Sep,2.8,57.9,3.2,28.1,14.9,22.6,8.4,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Oct,5.5,62.7,3.6,76.3,18.2,25.1,12.1,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Nov,7.9,62.1,3.4,98.9,21.1,28.0,14.8,S/D
PILAR OBSERVATORIO,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Dic,8.2,63.7,3.4,118.4,23.3,30.0,17.1,S/D
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,Ene,8.1,68.1,3.4,168.7,27.2,33.0,22.1,9.8
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,Feb,7.8,70.4,3.6,136.9,26.5,32.4,21.7,9.7
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,Mar,7.8,71.9,3.3,171.0,25.1,31.0,20.4,9.3
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,Abr,7.6,74.4,3.3,179.0,22.3,28.0,17.7,9.0
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,May,7.5,77.3,3.7,138.4,18.6,23.9,14.4,9.1
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,Jun,6.6,77.5,4.0,128.6,17.1,22.2,13.1,9.8
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,Jul,6.7,73.9,3.5,94.1,16.3,22.0,11.8,10.0
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,Ago,5.6,68.3,3.4,87.1,18.2,24.5,13.3,11.5
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,Sep,8.1,67.9,3.6,132.8,20.0,25.9,15.0,11.4
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,Oct,10.4,69.6,3.8,253.4,22.6,28.5,17.6,12.2
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,Nov,8.0,65.4,3.2,178.8,24.4,30.4,18.9,11.2
POSADAS AERO,MISIONES,125.0,87178.0,SARP,-27.383333333333333,-55.96666666666667,Dic,8.1,66.3,3.4,204.4,26.5,32.3,21.1,10.4
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,Ene,7.6,71.1,3.6,164.3,27.1,33.8,S/D,S/D
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,Feb,6.5,73.3,3.6,115.8,26.3,33.0,S/D,S/D
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,Mar,7.3,77.1,3.5,137.0,24.4,31.3,S/D,S/D
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,Abr,6.6,81.1,3.9,117.6,21.1,27.7,S/D,S/D
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,May,4.6,81.3,4.0,48.8,17.0,23.8,S/D,S/D
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,Jun,3.0,80.7,4.5,23.4,15.4,22.1,S/D,S/D
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,Jul,2.0,73.8,3.6,12.8,14.3,22.3,S/D,S/D
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,Ago,2.5,64.8,2.8,24.8,17.0,25.7,S/D,S/D
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,Sep,3.4,62.5,3.3,31.2,19.7,27.8,S/D,S/D
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,Oct,7.1,67.3,3.7,98.3,23.0,30.0,S/D,S/D
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,Nov,6.9,68.5,3.3,125.3,24.3,31.4,S/D,S/D
PRESIDENCIA ROQUE SAENZ PEÑA AERO,CHACO,93.0,87148.0,SARS,-26.733333333333334,-60.483333333333334,Dic,7.0,69.4,3.5,133.6,26.2,33.0,S/D,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,Ene,S/D,54.7,4.3,S/D,16.4,23.4,10.5,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,Feb,S/D,59.5,4.3,S/D,15.6,22.3,10.2,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,Mar,S/D,62.9,4.0,S/D,13.8,20.2,8.6,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,Abr,S/D,65.0,3.8,S/D,10.5,16.2,5.8,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,May,S/D,70.5,4.1,S/D,7.2,11.7,3.2,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,Jun,S/D,75.1,4.2,S/D,4.3,8.0,0.8,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,Jul,S/D,74.6,4.1,S/D,3.5,7.6,0.1,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,Ago,S/D,69.6,4.2,S/D,5.2,10.2,1.2,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,Sep,S/D,66.4,4.2,S/D,7.3,13.1,2.6,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,Oct,S/D,60.4,4.4,S/D,10.3,16.6,5.0,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,Nov,S/D,55.5,4.6,S/D,13.1,19.7,7.3,S/D
PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,Dic,S/D,55.6,4.6,S/D,15.1,21.6,9.4,S/D
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Ene,6.0,76.4,3.6,97.4,23.0,27.9,18.3,S/D
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Feb,7.0,79.6,3.5,116.1,22.2,27.0,17.6,S/D
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Mar,6.6,81.7,3.4,94.8,20.4,25.2,16.0,S/D
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Abr,6.9,84.3,3.7,93.8,16.7,21.7,12.4,S/D
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,May,5.7,86.6,4.2,67.5,13.2,18.0,9.3,S/D
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Jun,5.3,86.8,4.3,69.3,10.2,14.8,6.3,S/D
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Jul,6.1,86.3,4.3,82.5,9.2,13.7,5.4,S/D
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Ago,5.9,84.3,4.1,68.9,10.8,15.8,6.6,S/D
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Sep,6.5,82.6,4.1,77.2,12.8,17.5,8.5,S/D
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Oct,7.4,81.6,4.3,95.9,15.9,20.5,11.5,S/D
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Nov,6.7,78.4,3.8,94.8,18.7,23.5,14.0,S/D
